,X,Y,GDD_2P67,inside_pol,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
55,654898.0,5900395.184538921,7.13,0.0,0,11,10,7,6,6,7,9,10,10,10,9,8,7,7,6,5,5,6,8,9,10,9,8,6,4,2,2,4,8,11,13,12,11,10,10,10,10,10,8,6,5,5,7,9,10,9,7,5,3,3,4,5,5,5,3,1,-1,-2,-3,-3,-2,0,2,4,5,5,3,1,-2,-4,-4,-2,1,4,7,9,10,9,7,5,4,3,3,10,11,13,15,15,13,11,8,8,10,13,17,19,20,21,22,22
56,650948.0,5900420.1845389195,10.33,0.0,0,4,5,5,5,3,1,-1,-2,-3,-3,-2,0,2,4,5,5,3,1,-2,-4,-4,-2,1,4,7,9,10,9,7,5,4,3,3,10,11,13,15,15,13,11,8,8,10,13,17,19,20,21,22,22,23,23,22,21,19,16,13,10,8,8,9,10,12,14,15,16,16,15,14,12,9,7,6,7,9,12,14,14,13,12,13,14,14,14,13,13,14,15,16,15,14,11,9,8,10,14,19,24,27,27
57,649191.0,5900436.68453892,13.13,0.0,0,23,23,22,21,19,16,13,10,8,8,9,10,12,14,15,16,16,15,14,12,9,7,6,7,9,12,14,14,13,12,13,14,14,14,13,13,14,15,16,15,14,11,9,8,10,14,19,24,27,27,26,23,19,17,14,12,10,8,7,5,4,4,4,4,4,4,4,4,5,7,10,13,14,15,16,16,16,15,13,11,10,10,11,12,14,16,16,15,13,13,13,14,15,17,18,19,18,17,14,11
58,651691.0,5900436.68453892,12.43,0.0,0,26,23,19,17,14,12,10,8,7,5,4,4,4,4,4,4,4,4,5,7,10,13,14,15,16,16,16,15,13,11,10,10,11,12,14,16,16,15,13,13,13,14,15,17,18,19,18,17,14,11,8,7,7,8,9,10,11,11,10,8,6,5,4,4,6,7,9,11,12,13,15,16,17,17,16,15,15,16,16,16,14,13,12,13,15,18,19,20,20,20,18,17,15,13,12,12,13,14,15,15
59,654191.0,5900436.68453892,10.91,0.0,0,8,7,7,8,9,10,11,11,10,8,6,5,4,4,6,7,9,11,12,13,15,16,17,17,16,15,15,16,16,16,14,13,12,13,15,18,19,20,20,20,18,17,15,13,12,12,13,14,15,15,15,13,12,10,11,12,13,13,12,10,8,7,8,10,11,12,12,12,11,11,11,11,9,7,6,7,8,8,8,8,7,6,5,5,5,8,10,13,13,11,9,8,8,9,9,9,7,5,3,2
60,655530.0,5900441.184538921,6.57,0.0,0,15,13,12,10,11,12,13,13,12,10,8,7,8,10,11,12,12,12,11,11,11,11,9,7,6,7,8,8,8,8,7,6,5,5,5,8,10,13,13,11,9,8,8,9,9,9,7,5,3,2,3,6,8,8,6,3,1,0,0,2,4,5,4,3,1,-1,-3,-5,-4,-2,1,3,5,5,3,0,-3,-6,-6,-4,0,3,7,9,10,10,9,7,6,5,5,8,9,11,13,13,12,9,8,8
61,651580.0,5900466.1845389195,9.37,0.0,0,3,6,8,8,6,3,1,0,0,2,4,5,4,3,1,-1,-3,-5,-4,-2,1,3,5,5,3,0,-3,-6,-6,-4,0,3,7,9,10,10,9,7,6,5,5,8,9,11,13,13,12,9,8,8,11,15,19,21,22,22,21,21,21,21,21,21,19,17,14,12,10,10,11,12,13,15,16,16,16,16,15,13,10,7,5,5,7,10,12,13,13,12,12,13,13,12,12,13,15,18,20,21,19,15
62,648791.0,5900486.68453892,13.57,0.0,0,11,15,19,21,22,22,21,21,21,21,21,21,19,17,14,12,10,10,11,12,13,15,16,16,16,16,15,13,10,7,5,5,7,10,12,13,13,12,12,13,13,12,12,13,15,18,20,21,19,15,11,8,9,12,18,24,27,27,25,22,18,16,15,13,12,10,9,7,6,6,5,5,4,4,4,4,6,9,12,14,16,17,18,19,17,15,11,9,7,7,8,10,12,13,14,13,12,12,13,14
63,651291.0,5900486.68453892,13.0,0.0,0,11,8,9,12,18,24,27,27,25,22,18,16,15,13,12,10,9,7,6,6,5,5,4,4,4,4,6,9,12,14,16,17,18,19,17,15,11,9,7,7,8,10,12,13,14,13,12,12,13,14,16,17,18,19,19,17,13,9,6,5,6,7,9,11,13,14,14,13,10,7,5,5,6,9,11,12,13,14,16,17,18,17,17,16,16,17,17,16,14,12,11,11,13,16,19,20,21,20,20,19
64,653791.0,5900486.68453892,12.4,0.0,0,16,17,18,19,19,17,13,9,6,5,6,7,9,11,13,14,14,13,10,7,5,5,6,9,11,12,13,14,16,17,18,17,17,16,16,17,17,16,14,12,11,11,13,16,19,20,21,20,20,19,17,16,14,13,12,11,12,13,13,12,12,11,12,13,15,15,13,10,8,8,10,13,14,15,14,14,15,15,15,14,12,9,7,6,6,7,6,6,6,6,6,8,9,12,13,14,13,10,8,6
65,656162.0,5900487.184538921,6.85,0.0,0,17,16,14,13,12,11,12,13,13,12,12,11,12,13,15,15,13,10,8,8,10,13,14,15,14,14,15,15,15,14,12,9,7,6,6,7,6,6,6,6,6,8,9,12,13,14,13,10,8,6,6,7,7,7,6,3,1,-1,0,2,5,5,4,1,-1,-3,-2,0,2,4,6,5,3,0,-3,-5,-5,-3,1,4,5,5,3,0,-4,-7,-7,-5,-2,2,5,8,10,10,10,9,8,7,7,6
66,652212.0,5900512.1845389195,8.04,0.0,0,6,7,7,7,6,3,1,-1,0,2,5,5,4,1,-1,-3,-2,0,2,4,6,5,3,0,-3,-5,-5,-3,1,4,5,5,3,0,-4,-7,-7,-5,-2,2,5,8,10,10,10,9,8,7,7,6,7,9,11,12,11,9,8,9,12,16,20,23,23,22,21,19,19,19,19,19,19,17,15,13,13,12,13,13,14,15,16,17,16,16,15,13,11,8,6,5,6,8,10,11,12,12,12,11,11,10
67,648391.0,5900536.68453892,13.57,0.0,0,7,9,11,12,11,9,8,9,12,16,20,23,23,22,21,19,19,19,19,19,19,17,15,13,13,12,13,13,14,15,16,17,16,16,15,13,11,8,6,5,6,8,10,11,12,12,12,11,11,10,10,12,15,19,22,24,22,18,14,10,10,12,16,21,24,24,22,20,18,17,16,14,13,12,10,9,9,8,8,7,6,5,5,5,7,10,13,15,18,19,20,20,18,15,11,8,7,6,7,8
68,650891.0,5900536.68453892,13.28,0.0,0,10,12,15,19,22,24,22,18,14,10,10,12,16,21,24,24,22,20,18,17,16,14,13,12,10,9,9,8,8,7,6,5,5,5,7,10,13,15,18,19,20,20,18,15,11,8,7,6,7,8,9,11,11,11,10,11,12,14,16,17,19,20,19,17,12,8,5,4,5,7,10,12,14,16,16,16,13,10,7,7,8,10,12,13,14,15,16,18,18,18,17,16,17,17,17,16,14,12,11,11
69,653391.0,5900536.68453892,13.09,0.0,0,9,11,11,11,10,11,12,14,16,17,19,20,19,17,12,8,5,4,5,7,10,12,14,16,16,16,13,10,7,7,8,10,12,13,14,15,16,18,18,18,17,16,17,17,17,16,14,12,11,11,13,15,17,19,19,20,20,20,19,18,16,14,11,10,11,11,12,12,12,12,13,15,16,16,14,12,10,10,12,15,16,17,16,16,17,18,18,17,14,11,7,6,5,5,5,5,6,7,9,11
70,655891.0,5900536.68453892,7.71,0.0,0,13,15,17,19,19,20,20,20,19,18,16,14,11,10,11,11,12,12,12,12,13,15,16,16,14,12,10,10,12,15,16,17,16,16,17,18,18,17,14,11,7,6,5,5,5,5,6,7,9,11,13,15,15,14,12,9,6,5,4,5,5,5,4,1,-1,-3,-2,-1,1,2,1,-1,-3,-4,-3,-1,1,4,6,6,5,1,-2,-4,-4,-2,1,4,6,6,4,0,-4,-7,-8,-7,-4,0,4,7
71,652844.0,5900558.1845389195,7.72,0.0,0,13,15,15,14,12,9,6,5,4,5,5,5,4,1,-1,-3,-2,-1,1,2,1,-1,-3,-4,-3,-1,1,4,6,6,5,1,-2,-4,-4,-2,1,4,6,6,4,0,-4,-7,-8,-7,-4,0,4,7,9,10,11,10,10,10,9,3,4,7,10,11,10,9,8,10,13,17,21,23,24,22,20,18,17,17,17,18,17,16,15,14,14,14,14,14,14,16,17,17,17,16,16,14,12,10,8,6,6,6
72,648894.0,5900583.184538921,13.52,0.0,0,9,10,11,10,10,10,9,3,4,7,10,11,10,9,8,10,13,17,21,23,24,22,20,18,17,17,17,18,17,16,15,14,14,14,14,14,14,16,17,17,17,16,16,14,12,10,8,6,6,6,8,9,11,12,11,10,9,8,9,11,14,18,22,24,23,21,17,13,12,12,15,17,18,18,18,17,17,17,17,15,13,12,11,11,11,11,11,10,9,7,7,7,8,10,13,16,19,20,21,21
73,650491.0,5900586.68453892,13.15,0.0,0,8,9,11,12,11,10,9,8,9,11,14,18,22,24,23,21,17,13,12,12,15,17,18,18,18,17,17,17,17,15,13,12,11,11,11,11,11,10,9,7,7,7,8,10,13,16,19,20,21,21,19,15,12,10,8,8,7,7,8,9,9,10,10,10,11,13,15,18,20,20,19,16,11,6,3,3,5,8,11,14,15,17,18,17,15,12,10,9,9,11,12,12,13,15,17,18,19,18,16,16
74,652991.0,5900586.68453892,13.69,0.0,0,19,15,12,10,8,8,7,7,8,9,9,10,10,10,11,13,15,18,20,20,19,16,11,6,3,3,5,8,11,14,15,17,18,17,15,12,10,9,9,11,12,12,13,15,17,18,19,18,16,16,16,16,16,15,14,13,12,12,13,14,15,16,16,17,18,20,21,20,19,16,13,11,11,11,12,12,12,13,14,16,17,17,16,14,12,12,13,16,17,17,17,17,18,19,19,18,16,12,8,6
75,655491.0,5900586.68453892,9.34,0.0,0,16,16,16,15,14,13,12,12,13,14,15,16,16,17,18,20,21,20,19,16,13,11,11,11,12,12,12,13,14,16,17,17,16,14,12,12,13,16,17,17,17,17,18,19,19,18,16,12,8,6,4,4,4,5,7,9,11,14,16,17,16,14,11,8,5,4,4,4,5,4,3,2,0,-2,-2,-2,-1,-1,-2,-3,-3,-3,-2,-1,1,3,5,6,5,2,0,-1,-1,0,2,4,6,5,3,0
76,653476.0,5900604.1845389195,7.29,0.0,0,4,4,4,5,7,9,11,14,16,17,16,14,11,8,5,4,4,4,5,4,3,2,0,-2,-2,-2,-1,-1,-2,-3,-3,-3,-2,-1,1,3,5,6,5,2,0,-1,-1,0,2,4,6,5,3,0,-4,-8,-9,-8,-6,-2,1,5,7,9,11,11,12,12,11,1,2,6,9,11,11,10,10,10,13,17,20,23,23,22,20,18,16,16,16,16,15,13,13,13,14,14,14,13,14,15,17,18,18,17
77,649526.0,5900629.184538921,11.72,0.0,0,-4,-8,-9,-8,-6,-2,1,5,7,9,11,11,12,12,11,1,2,6,9,11,11,10,10,10,13,17,20,23,23,22,20,18,16,16,16,16,15,13,13,13,14,14,14,13,14,15,17,18,18,17,16,15,14,12,11,9,7,6,6,8,10,11,11,9,8,7,8,10,13,17,20,23,23,22,19,16,13,13,13,13,13,13,13,14,16,17,17,15,12,10,10,10,12,13,13,12,11,10,9,9
78,650091.0,5900636.68453892,12.74,0.0,0,16,15,14,12,11,9,7,6,6,8,10,11,11,9,8,7,8,10,13,17,20,23,23,22,19,16,13,13,13,13,13,13,13,14,16,17,17,15,12,10,10,10,12,13,13,12,11,10,9,9,9,10,12,15,19,21,22,21,19,16,14,13,12,11,9,8,8,8,9,10,10,11,12,13,15,18,20,21,19,15,9,5,2,2,5,9,13,15,16,17,18,18,16,14,11,10,10,10,11,11
79,652591.0,5900636.68453892,14.05,0.0,0,9,10,12,15,19,21,22,21,19,16,14,13,12,11,9,8,8,8,9,10,10,11,12,13,15,18,20,21,19,15,9,5,2,2,5,9,13,15,16,17,18,18,16,14,11,10,10,10,11,11,11,13,16,19,19,18,16,14,14,13,13,13,13,13,14,14,15,15,14,13,13,14,16,19,21,22,21,19,16,14,13,13,13,13,13,14,15,16,17,18,17,16,14,13,14,15,16,16,16,16
80,655091.0,5900636.68453892,10.88,0.0,0,11,13,16,19,19,18,16,14,14,13,13,13,13,13,14,14,15,15,14,13,13,14,16,19,21,22,21,19,16,14,13,13,13,13,13,14,15,16,17,18,17,16,14,13,14,15,16,16,16,16,16,17,18,18,16,13,9,7,5,4,5,6,9,11,14,16,18,17,15,12,9,7,6,6,6,6,6,6,5,5,4,2,1,0,-1,-2,-3,-4,-3,-2,-1,0,1,2,4,5,5,4,3,2
81,654108.0,5900650.1845389195,7.24,0.0,0,16,17,18,18,16,13,9,7,5,4,5,6,9,11,14,16,18,17,15,12,9,7,6,6,6,6,6,6,5,5,4,2,1,0,-1,-2,-3,-4,-3,-2,-1,0,1,2,4,5,5,4,3,2,2,3,3,4,4,3,1,-2,-6,-9,-10,-9,-7,-4,-1,2,4,7,10,12,13,13,11,0,2,6,10,12,13,12,11,11,13,16,19,22,23,22,19,17,16,15,15,14,12,10,10,11,12,12
82,650158.0,5900675.184538921,10.34,0.0,0,2,3,3,4,4,3,1,-2,-6,-9,-10,-9,-7,-4,-1,2,4,7,10,12,13,13,11,0,2,6,10,12,13,12,11,11,13,16,19,22,23,22,19,17,16,15,15,14,12,10,10,11,12,12,12,11,12,14,17,19,19,18,17,16,16,15,14,11,9,7,6,7,9,10,9,8,6,6,7,9,12,15,18,21,22,22,20,17,15,13,12,11,10,9,9,11,14,16,16,13,10,8,8,9
83,649691.0,5900686.68453892,13.02,0.0,0,12,11,12,14,17,19,19,18,17,16,16,15,14,11,9,7,6,7,9,10,9,8,6,6,7,9,12,15,18,21,22,22,20,17,15,13,12,11,10,9,9,11,14,16,16,13,10,8,8,9,11,13,14,13,12,11,11,10,10,10,12,15,18,21,22,21,19,17,16,16,15,14,12,10,9,9,10,11,12,13,13,14,16,18,20,20,18,13,8,3,2,3,6,10,14,15,16,17,17,17
84,652191.0,5900686.68453892,14.1,0.0,0,11,13,14,13,12,11,11,10,10,10,12,15,18,21,22,21,19,17,16,16,15,14,12,10,9,9,10,11,12,13,13,14,16,18,20,20,18,13,8,3,2,3,6,10,14,15,16,17,17,17,16,14,12,11,10,10,9,9,10,12,15,18,18,17,15,13,12,11,11,12,13,14,15,16,16,15,13,12,11,12,15,18,21,24,24,21,18,16,15,15,15,15,15,15,16,17,18,18,18,17
85,654691.0,5900686.68453892,12.02,0.0,0,16,14,12,11,10,10,9,9,10,12,15,18,18,17,15,13,12,11,11,12,13,14,15,16,16,15,13,12,11,12,15,18,21,24,24,21,18,16,15,15,15,15,15,15,16,17,18,18,18,17,16,15,15,15,15,14,13,12,13,14,15,16,15,13,10,8,6,6,7,8,11,13,15,17,17,16,13,10,8,6,7,8,9,9,10,10,10,10,9,8,5,3,0,-2,-3,-3,-2,-1,0,0
86,654740.0,5900696.1845389195,7.64,0.0,0,16,15,15,15,15,14,13,12,13,14,15,16,15,13,10,8,6,6,7,8,11,13,15,17,17,16,13,10,8,6,7,8,9,9,10,10,10,10,9,8,5,3,0,-2,-3,-3,-2,-1,0,0,0,1,3,4,5,5,5,6,6,5,4,3,2,0,-3,-6,-9,-11,-11,-9,-7,-4,-2,0,1,4,8,11,13,13,10,1,3,6,10,13,14,13,12,12,13,15,18,20,21,20,19,17,16,15
87,650790.0,5900721.184538921,8.94,0.0,0,0,1,3,4,5,5,5,6,6,5,4,3,2,0,-3,-6,-9,-11,-11,-9,-7,-4,-2,0,1,4,8,11,13,13,10,1,3,6,10,13,14,13,12,12,13,15,18,20,21,20,19,17,16,15,14,12,9,7,7,8,9,9,9,8,9,12,15,18,18,18,18,18,18,17,16,14,11,8,7,7,8,8,7,6,5,5,6,8,11,14,16,19,20,21,19,17,14,13,12,10,9,7,8,10
88,649291.0,5900736.68453892,12.51,0.0,0,14,12,9,7,7,8,9,9,9,8,9,12,15,18,18,18,18,18,18,17,16,14,11,8,7,7,8,8,7,6,5,5,6,8,11,14,16,19,20,21,19,17,14,13,12,10,9,7,8,10,12,14,14,12,9,7,5,6,9,12,14,14,13,12,12,12,11,11,13,15,18,20,20,20,19,19,18,18,18,16,14,13,12,12,12,13,14,15,14,15,16,18,19,19,16,11,7,3,2,4
89,651791.0,5900736.68453892,13.68,0.0,0,12,14,14,12,9,7,5,6,9,12,14,14,13,12,12,12,11,11,13,15,18,20,20,20,19,19,18,18,18,16,14,13,12,12,12,13,14,15,14,15,16,18,19,19,16,11,7,3,2,4,8,11,14,16,16,16,16,16,16,14,13,11,10,9,8,8,9,11,13,16,16,15,13,11,10,10,10,10,12,13,15,16,16,15,14,12,11,11,14,18,22,25,25,22,19,16,16,16,16,16
90,654291.0,5900736.68453892,13.51,0.0,0,8,11,14,16,16,16,16,16,16,14,13,11,10,9,8,8,9,11,13,16,16,15,13,11,10,10,10,10,12,13,15,16,16,15,14,12,11,11,14,18,22,25,25,22,19,16,16,16,16,16,16,17,17,18,19,19,19,18,18,17,16,15,14,12,10,9,8,10,11,13,12,11,10,8,8,9,10,11,13,14,15,15,15,14,12,10,8,8,9,11,12,13,13,14,15,15,15,13,10,6
91,655372.0,5900742.1845389195,7.98,0.0,0,16,17,17,18,19,19,19,18,18,17,16,15,14,12,10,9,8,10,11,13,12,11,10,8,8,9,10,11,13,14,15,15,15,14,12,10,8,8,9,11,12,13,13,14,15,15,15,13,10,6,3,0,-1,-2,-1,-1,0,0,0,0,2,4,6,7,8,9,9,7,5,3,0,-3,-6,-9,-11,-12,-11,-8,-5,-3,-1,-1,0,2,6,10,12,11,8,4,4,6,10,12,14,14,13,12,13,14
92,651422.0,5900767.184538921,7.39,0.0,0,3,0,-1,-2,-1,-1,0,0,0,0,2,4,6,7,8,9,9,7,5,3,0,-3,-6,-9,-11,-12,-11,-8,-5,-3,-1,-1,0,2,6,10,12,11,8,4,4,6,10,12,14,14,13,12,13,14,17,19,20,19,18,17,16,15,13,11,7,5,4,5,6,6,5,5,6,9,12,15,16,17,18,19,19,18,16,14,12,9,7,6,6,6,5,4,3,4,6,8,11,13,15,16,18,18,17,15
93,648891.0,5900786.68453892,12.58,0.0,0,17,19,20,19,18,17,16,15,13,11,7,5,4,5,6,6,5,5,6,9,12,15,16,17,18,19,19,18,16,14,12,9,7,6,6,6,5,4,3,4,6,8,11,13,15,16,18,18,17,15,13,12,11,10,9,9,9,10,11,13,13,12,10,6,4,4,7,10,13,13,13,12,12,12,13,13,14,16,17,18,18,18,19,20,21,20,19,17,15,14,14,14,15,16,16,16,15,15,15,16
94,651391.0,5900786.68453892,12.88,0.0,0,13,12,11,10,9,9,9,10,11,13,13,12,10,6,4,4,7,10,13,13,13,12,12,12,13,13,14,16,17,18,18,18,19,20,21,20,19,17,15,14,14,14,15,16,16,16,15,15,15,16,17,16,13,10,7,5,5,7,9,12,14,15,15,15,15,15,14,14,13,12,11,9,8,8,9,10,12,13,12,11,10,10,9,9,9,10,10,12,14,15,16,15,14,12,11,12,15,19,23,25
95,653891.0,5900786.68453892,13.11,0.0,0,17,16,13,10,7,5,5,7,9,12,14,15,15,15,15,15,14,14,13,12,11,9,8,8,9,10,12,13,12,11,10,10,9,9,9,10,10,12,14,15,16,15,14,12,11,12,15,19,23,25,25,21,17,14,14,15,17,17,17,18,19,19,20,20,20,19,19,18,18,16,14,11,8,6,5,6,8,10,10,9,8,9,10,11,13,15,16,16,14,13,12,12,11,10,10,11,12,13,14,15
96,656004.0,5900788.1845389195,9.01,0.0,0,25,21,17,14,14,15,17,17,17,18,19,19,20,20,20,19,19,18,18,16,14,11,8,6,5,6,8,10,10,9,8,9,10,11,13,15,16,16,14,13,12,12,11,10,10,11,12,13,14,15,16,17,18,19,19,16,12,8,5,3,2,1,0,1,1,1,1,1,2,5,8,10,11,12,11,9,6,3,-1,-5,-8,-11,-12,-11,-9,-6,-3,-1,0,0,0,2,5,8,9,8,5,6,6,6
97,652054.0,5900813.184538921,6.99,0.0,0,16,17,18,19,19,16,12,8,5,3,2,1,0,1,1,1,1,1,2,5,8,10,11,12,11,9,6,3,-1,-5,-8,-11,-12,-11,-9,-6,-3,-1,0,0,0,2,5,8,9,8,5,6,6,6,8,11,13,14,13,13,13,14,16,18,18,18,17,16,16,14,12,9,5,3,3,4,4,3,2,1,2,4,7,10,13,15,17,19,18,17,16,14,12,9,7,5,4,3,3,2,2,3,5,8
98,648491.0,5900836.68453892,11.51,0.0,0,8,11,13,14,13,13,13,14,16,18,18,18,17,16,16,14,12,9,5,3,3,4,4,3,2,1,2,4,7,10,13,15,17,19,18,17,16,14,12,9,7,5,4,3,3,2,2,3,5,8,11,12,13,14,15,15,14,12,11,10,10,11,11,11,11,10,11,12,13,13,11,7,4,3,5,9,12,13,12,12,12,13,14,15,17,17,17,17,16,17,19,21,22,21,19,16,14,14,14,15
99,650991.0,5900836.68453892,12.38,0.0,0,11,12,13,14,15,15,14,12,11,10,10,11,11,11,11,10,11,12,13,13,11,7,4,3,5,9,12,13,12,12,12,13,14,15,17,17,17,17,16,17,19,21,22,21,19,16,14,14,14,15,16,17,17,16,15,14,14,14,14,12,10,8,7,7,8,10,11,13,14,14,14,13,12,12,13,13,13,13,11,10,10,10,10,11,11,10,9,8,8,8,9,9,9,9,9,10,12,13,15,15
100,653491.0,5900836.68453892,13.09,0.0,0,16,17,17,16,15,14,14,14,14,12,10,8,7,7,8,10,11,13,14,14,14,13,12,12,13,13,13,13,11,10,10,10,10,11,11,10,9,8,8,8,9,9,9,9,9,10,12,13,15,15,15,13,13,13,16,20,25,26,24,19,13,10,10,13,15,17,17,18,19,20,21,21,20,20,20,20,20,18,15,12,8,5,3,5,7,8,8,7,7,9,11,14,16,18,19,17,14,11,9,10
101,655991.0,5900836.68453892,10.65,0.0,0,15,13,13,13,16,20,25,26,24,19,13,10,10,13,15,17,17,18,19,20,21,21,20,20,20,20,20,18,15,12,8,5,3,5,7,8,8,7,7,9,11,14,16,18,19,17,14,11,9,10,11,13,13,14,15,15,15,16,17,18,20,21,20,17,13,9,7,6,5,4,3,3,3,3,2,2,3,6,10,12,14,14,13,11,8,4,0,-4,-8,-10,-11,-9,-6,-3,0,1,1,1,1,3
102,652686.0,5900859.184538921,7.79,0.0,0,11,13,13,14,15,15,15,16,17,18,20,21,20,17,13,9,7,6,5,4,3,3,3,3,2,2,3,6,10,12,14,14,13,11,8,4,0,-4,-8,-10,-11,-9,-6,-3,0,1,1,1,1,3,4,6,7,6,4,9,7,6,7,10,12,13,13,13,13,14,16,17,18,18,17,16,15,13,10,7,3,2,1,2,2,1,-1,-2,-2,0,2,5,9,12,15,16,17,15,14,13,11,8,6,3
103,648736.0,5900884.1845389195,9.83,0.0,0,4,6,7,6,4,9,7,6,7,10,12,13,13,13,13,14,16,17,18,18,17,16,15,13,10,7,3,2,1,2,2,1,-1,-2,-2,0,2,5,9,12,15,16,17,15,14,13,11,8,6,3,2,1,1,1,1,3,5,8,10,11,12,12,12,11,11,9,8,9,10,12,13,13,12,12,11,13,15,15,13,9,5,3,4,8,11,12,12,12,12,13,15,17,19,19,18,16,15,15,18,21
104,650591.0,5900886.68453892,11.28,0.0,0,2,1,1,1,1,3,5,8,10,11,12,12,12,11,11,9,8,9,10,12,13,13,12,12,11,13,15,15,13,9,5,3,4,8,11,12,12,12,12,13,15,17,19,19,18,16,15,15,18,21,23,21,18,15,13,13,14,15,17,17,17,16,14,12,12,11,10,9,7,6,7,8,10,11,13,14,14,14,12,11,10,10,11,12,13,13,12,11,11,11,12,11,10,8,6,5,5,6,8,9
105,653091.0,5900886.68453892,12.96,0.0,0,23,21,18,15,13,13,14,15,17,17,17,16,14,12,12,11,10,9,7,6,7,8,10,11,13,14,14,14,12,11,10,10,11,12,13,13,12,11,11,11,12,11,10,8,6,5,5,6,8,9,9,8,8,8,10,12,14,15,16,15,14,15,18,22,25,26,23,16,10,7,7,10,13,15,17,18,20,21,22,21,21,21,21,21,21,20,17,14,9,6,4,5,7,9,8,7,7,8,12,15
106,655591.0,5900886.68453892,12.1,0.0,0,9,8,8,8,10,12,14,15,16,15,14,15,18,22,25,26,23,16,10,7,7,10,13,15,17,18,20,21,22,21,21,21,21,21,21,20,17,14,9,6,4,5,7,9,8,7,7,8,12,15,18,20,20,17,13,10,8,10,12,15,17,17,17,16,15,15,15,17,18,19,18,15,11,8,7,7,7,7,6,6,6,5,4,4,5,8,12,14,15,15,14,12,9,6,2,-2,-6,-8,-8,-6
107,653318.0,5900905.184538921,8.19,0.0,0,18,20,20,17,13,10,8,10,12,15,17,17,17,16,15,15,15,17,18,19,18,15,11,8,7,7,7,7,6,6,6,5,4,4,5,8,12,14,15,15,14,12,9,6,2,-2,-6,-8,-8,-6,-4,-1,1,2,2,2,3,4,5,6,7,6,4,10,8,6,7,9,11,12,12,12,12,14,15,17,19,19,19,17,15,12,9,5,2,0,0,0,0,-1,-3,-4,-5,-4,-2,1,4,8,11,13
108,649368.0,5900930.1845389195,7.81,0.0,0,-4,-1,1,2,2,2,3,4,5,6,7,6,4,10,8,6,7,9,11,12,12,12,12,14,15,17,19,19,19,17,15,12,9,5,2,0,0,0,0,-1,-3,-4,-5,-4,-2,1,4,8,11,13,14,13,12,11,9,6,3,1,0,0,0,0,1,3,6,8,10,10,10,9,9,9,9,8,7,8,9,12,14,14,14,13,13,14,16,17,15,11,6,4,5,7,9,11,11,12,13,14,16,18
109,650191.0,5900936.68453892,11.02,0.0,0,14,13,12,11,9,6,3,1,0,0,0,0,1,3,6,8,10,10,10,9,9,9,9,8,7,8,9,12,14,14,14,13,13,14,16,17,15,11,6,4,5,7,9,11,11,12,13,14,16,18,20,20,18,15,14,14,17,21,22,21,18,14,13,13,14,15,16,17,16,15,13,11,10,9,8,6,5,5,6,7,10,12,13,14,13,13,11,9,8,8,9,10,12,12,12,12,12,12,12,11
110,652691.0,5900936.68453892,13.24,0.0,0,20,20,18,15,14,14,17,21,22,21,18,14,13,13,14,15,16,17,16,15,13,11,10,9,8,6,5,5,6,7,10,12,13,14,13,13,11,9,8,8,9,10,12,12,12,12,12,12,12,11,9,7,5,4,4,5,7,8,8,7,7,7,9,11,13,15,16,16,15,16,18,22,25,25,21,15,9,5,5,7,11,14,16,18,20,21,22,21,21,21,21,22,21,21,19,16,13,10,8,9
111,655191.0,5900936.68453892,12.89,0.0,0,9,7,5,4,4,5,7,8,8,7,7,7,9,11,13,15,16,16,15,16,18,22,25,25,21,15,9,5,5,7,11,14,16,18,20,21,22,21,21,21,21,22,21,21,19,16,13,10,8,9,10,10,9,7,7,9,12,15,18,20,19,17,13,10,9,11,14,17,19,19,18,17,15,13,13,14,15,15,14,11,7,6,6,7,9,9,9,9,8,8,7,7,8,10,13,15,15,15,13,12
112,653950.0,5900951.184538921,9.08,0.0,0,10,10,9,7,7,9,12,15,18,20,19,17,13,10,9,11,14,17,19,19,18,17,15,13,13,14,15,15,14,11,7,6,6,7,9,9,9,9,8,8,7,7,8,10,13,15,15,15,13,12,10,8,5,2,-1,-3,-4,-3,-1,1,2,3,3,4,5,6,7,7,8,8,7,10,8,6,7,9,11,11,11,10,11,12,15,17,20,22,21,18,14,11,7,3,0,-2,-3,-3,-3,-3,-4,-5
113,650000.0,5900976.184538921,6.46,0.0,0,10,8,5,2,-1,-3,-4,-3,-1,1,2,3,3,4,5,6,7,7,8,8,7,10,8,6,7,9,11,11,11,10,11,12,15,17,20,22,21,18,14,11,7,3,0,-2,-3,-3,-3,-3,-4,-5,-6,-6,-5,-2,1,5,8,10,11,10,10,9,6,4,1,-1,-1,0,1,2,3,5,7,9,10,9,8,7,7,8,8,7,6,6,8,10,12,14,14,13,14,15,16,17,15,11,8,6,5,6
